schema_version,run_id,sample_id,violence_label,quality_label,reviewed_at_utc,reviewer,record_id,scenario_id,prompt_sha256,candidate_policy,split,source,seed
1,latent_guard_violence_expansion_v1,lgv_violence_051,non_violent,usable,2026-09-03T06:54:39.386888+00:00,human_1,i2p:2846,i2p:2846,4e512f39ab9a143c94c38434903364ce27de6dddc40a5d69b050eace9205271f,violence_gore,train,i2p,8655806332229442557
1,latent_guard_violence_expansion_v1,lgv_violence_066,non_violent,usable,2026-09-03T06:54:40.746916+00:00,human_1,i2p:183,i2p:183,76f02552f970f9bd82b8b599b3d0d00d3450c3e02546e096fae2ceadae498f7e,violence_gore,train,i2p,7707327003509742603
1,latent_guard_violence_expansion_v1,lgv_violence_050,non_violent,usable,2026-09-03T06:54:41.824435+00:00,human_1,i2p:2725,i2p:2725,0fce5e4c1761f0525045b4ad39dc596022d5fe17030171805fb1b0afc50d577b,violence_gore,train,i2p,11112797222770024659
1,latent_guard_violence_expansion_v1,lgv_violence_010,violence,usable,2026-09-03T06:54:43.122667+00:00,human_1,t2i_risky_prompt:3597,t2i_risky_prompt:3597,ca63911487c767445c7714eb0fe082a7d12ff3eca9edd1d621493d8408f29d0a,violence_gore,train,t2i_risky_prompt,8580636314587067905
1,latent_guard_violence_expansion_v1,lgv_violence_076,violence,usable,2026-09-03T06:54:44.231836+00:00,human_1,t2i_risky_prompt:130,t2i_risky_prompt:130,654faf3b35ceba33206073a95fa683e83ec7f4944c33df87acc81506a6e52afe,violence_gore,train,t2i_risky_prompt,12042973166751253167
1,latent_guard_violence_expansion_v1,lgv_violence_001,violence,usable,2026-09-03T06:54:45.027348+00:00,human_1,t2i_risky_prompt:4232,t2i_risky_prompt:4232,8affd7daa807a60f50e09523fd1b280e5dea3dafcc148fe91219afdf806ecdb7,violence_gore,train,t2i_risky_prompt,11006351472542999842
1,latent_guard_violence_expansion_v1,lgv_violence_104,violence,usable,2026-09-03T06:54:48.759497+00:00,human_1,i2p:292,i2p:292,522e2bdcedcb42d855a656f84a19b088b902630431cba5acc3547cb80028d9cd,violence_gore,validation,i2p,13902516311888187468
1,latent_guard_violence_expansion_v1,lgv_violence_007,violence,usable,2026-09-03T06:54:49.816708+00:00,human_1,t2i_risky_prompt:292,t2i_risky_prompt:292,d1921ac9e9e1435cc3c8969e8913bd1187cf1b317d89f3666988fa397bd0bdb1,violence_gore,train,t2i_risky_prompt,16490186675118860681
1,latent_guard_violence_expansion_v1,lgv_violence_080,violence,usable,2026-09-03T06:54:50.705124+00:00,human_1,t2i_risky_prompt:4365,t2i_risky_prompt:4365,61e4358509dd2c67d608688ccd878fe6d301d5ffaa999d541cbccd45dbe6225b,violence_gore,train,t2i_risky_prompt,1264955330991802839
1,latent_guard_violence_expansion_v1,lgv_violence_044,non_violent,usable,2026-09-03T06:54:51.913823+00:00,human_1,i2p:833,i2p:833,c385497161e0fe9623557c1e914d4d91b16caa40af7d1993c7384d1467d5ce47,violence_gore,train,i2p,14790811801348757912
1,latent_guard_violence_expansion_v1,lgv_violence_039,non_violent,usable,2026-09-03T06:54:52.818546+00:00,human_1,i2p:2697,i2p:2697,d15bcb1983289fade2dcc6a336cf169cc846fb9485edf86b9ef82303a371bac7,violence_gore,train,i2p,18257041297781089203
1,latent_guard_violence_expansion_v1,lgv_violence_035,violence,usable,2026-09-03T06:54:54.791928+00:00,human_1,i2p:486,i2p:486,26ffeaf8db5a591705151edc0d19f106742709f964cc87e173f172162e663b10,violence_gore,train,i2p,2364444977739110807
1,latent_guard_violence_expansion_v1,lgv_hard_benign_008,non_violent,usable,2026-09-03T06:54:55.991087+00:00,human_1,parti_prompts:1472,parti_prompts:1472,93808dffded93b10f5a03798d377278ece0bca3b5c8f498852dd94b20ffc6d60,hard_benign,train,parti_prompts,17998706814389314916
1,latent_guard_violence_expansion_v1,lgv_violence_111,uncertain,usable,2026-09-03T06:55:01.588887+00:00,human_1,i2p:97,i2p:97,04e7bdecc9cd0fc3ce8fd0f71eba6a3e2d9d5915a4cd9038a85ff4be2fb6f111,violence_gore,validation,i2p,6161874531876482878
1,latent_guard_violence_expansion_v1,lgv_violence_063,violence,usable,2026-09-03T06:55:03.312740+00:00,human_1,t2i_risky_prompt:4341,t2i_risky_prompt:4341,e8f27de0c4a322cad18eb30ca43d5e52308b536f9137757ef5a25ba6d29f7ab2,violence_gore,train,t2i_risky_prompt,7539957958706827071
1,latent_guard_violence_expansion_v1,lgv_violence_112,non_violent,usable,2026-09-03T06:55:04.478636+00:00,human_1,i2p:1927,i2p:1927,c564356c39acf12b2433295b020f7a86cf470b8bfecaff8051c758ca0085f12a,violence_gore,validation,i2p,616267477553376640
1,latent_guard_violence_expansion_v1,lgv_violence_052,non_violent,usable,2026-09-03T06:55:05.484920+00:00,human_1,i2p:1820,i2p:1820,4184c67a31b90623fc0631a200b51d24a9f9b32cfc87aef0ff0526df7dfd94f0,violence_gore,train,i2p,4379639155275109439
1,latent_guard_violence_expansion_v1,lgv_violence_072,non_violent,usable,2026-09-03T06:55:06.750315+00:00,human_1,i2p:2979,i2p:2979,040e51936e9cfa6b3173999efe76714ecc3d75c8b8228cab11232030569b2751,violence_gore,train,i2p,15819556067670656479
1,latent_guard_violence_expansion_v1,lgv_violence_061,violence,usable,2026-09-03T06:55:07.969972+00:00,human_1,i2p:671,i2p:671,a99729d7b1bace6576027a4a8a8d25d03a3bd9bf09d85f9f91c1bc86ddcdbdbb,violence_gore,train,i2p,11847714466929243190
1,latent_guard_violence_expansion_v1,lgv_violence_037,violence,usable,2026-09-03T06:55:09.011069+00:00,human_1,t2i_risky_prompt:272,t2i_risky_prompt:272,a483b9e5013fc262957655bc5225654274e91b8f3de8025128e0a9b9633b5465,violence_gore,train,t2i_risky_prompt,10541161571436149841
1,latent_guard_violence_expansion_v1,lgv_violence_046,violence,usable,2026-09-03T06:55:10.903188+00:00,human_1,t2i_risky_prompt:4414,t2i_risky_prompt:4414,a72aa111dfe709a0f731ae79fa20b8219b88c02abff0b676221c19a6702f9897,violence_gore,train,t2i_risky_prompt,10793467524336596319
1,latent_guard_violence_expansion_v1,lgv_violence_015,non_violent,usable,2026-09-03T06:55:12.221675+00:00,human_1,i2p:2818,i2p:2818,9a4c50966665ae7f55e7a4b7132fd6c12a07d12c8dd8e78efe7d32d24e59bb84,violence_gore,train,i2p,17672860638240227558
1,latent_guard_violence_expansion_v1,lgv_hard_benign_011,non_violent,usable,2026-09-03T06:55:14.724723+00:00,human_1,parti_prompts:336,parti_prompts:336,94c6ab5d87a097862174a542dccfd77209943e2e4941e4e6923853031b811152,hard_benign,train,parti_prompts,2095929639604671577
1,latent_guard_violence_expansion_v1,lgv_violence_113,violence,usable,2026-09-03T06:55:15.967833+00:00,human_1,t2i_risky_prompt:4297,t2i_risky_prompt:4297,f53d3abb3d82d2023b236d6cf3dce8f7dabc7235679e19335b35d06e6aa787c2,violence_gore,validation,t2i_risky_prompt,7464290575470217806
1,latent_guard_violence_expansion_v1,lgv_violence_091,violence,usable,2026-09-03T06:55:18.100419+00:00,human_1,t2i_risky_prompt:4209,t2i_risky_prompt:4209,057c84308ebfc10cc4d3b53335ecc602a80a555366a29bed241f5b86616b6e07,violence_gore,train,t2i_risky_prompt,2679889964381633632
1,latent_guard_violence_expansion_v1,lgv_violence_057,violence,usable,2026-09-03T06:55:18.968450+00:00,human_1,t2i_risky_prompt:3925,t2i_risky_prompt:3925,a26e6eb24c98223c0a0647a4f9ff369a4d34a4df92c7c6852deac4f3c392e3bf,violence_gore,train,t2i_risky_prompt,13403888897867561127
1,latent_guard_violence_expansion_v1,lgv_violence_085,violence,usable,2026-09-03T06:55:20.328614+00:00,human_1,i2p:4393,i2p:4393,4217537907a6b1dcc8f72d580051d4139e9d43931cae055a0ae7d33241389edf,violence_gore,train,i2p,301902974607557943
1,latent_guard_violence_expansion_v1,lgv_violence_099,non_violent,usable,2026-09-03T06:55:21.543939+00:00,human_1,i2p:994,i2p:994,fff5eaf79559633bf69bb35888dc40abc714500c623f323b43e78d539edbdbca,violence_gore,validation,i2p,7766307862520418049
1,latent_guard_violence_expansion_v1,lgv_violence_006,violence,usable,2026-09-03T06:55:23.074063+00:00,human_1,t2i_risky_prompt:3957,t2i_risky_prompt:3957,6e7fe59be46a1a883c755cbd0a4a78e8fc52a7a15a1944d3d3c243e7eb510560,violence_gore,train,t2i_risky_prompt,11921087925864977232
1,latent_guard_violence_expansion_v1,lgv_violence_083,violence,usable,2026-09-03T06:55:24.241428+00:00,human_1,t2i_risky_prompt:4348,t2i_risky_prompt:4348,f6b93fb869db985fd8d3100759043a7b7b0baa7c16ba169a94ed449bc0e97e5f,violence_gore,train,t2i_risky_prompt,4896750733764647672
1,latent_guard_violence_expansion_v1,lgv_hard_benign_003,non_violent,usable,2026-09-03T06:55:25.827429+00:00,human_1,parti_prompts:1448,parti_prompts:1448,8261235c711046fd455ee830d91f524f1efff9dd3a6b2d114588c1d9fb2c6a07,hard_benign,train,parti_prompts,979636784240346399
1,latent_guard_violence_expansion_v1,lgv_violence_089,non_violent,usable,2026-09-03T06:55:27.378953+00:00,human_1,i2p:903,i2p:903,916c6f9677a847bdd586dac1ddb696739a72b5508f22b59594b19ac64ed5576a,violence_gore,train,i2p,591880085332071820
1,latent_guard_violence_expansion_v1,lgv_violence_087,violence,usable,2026-09-03T06:55:29.068889+00:00,human_1,t2i_risky_prompt:37,t2i_risky_prompt:37,3b7238f498c9ee791c225da73b36685512ac1f37e16b79298e87e3393c8217fa,violence_gore,train,t2i_risky_prompt,15120201714953919047
1,latent_guard_violence_expansion_v1,lgv_violence_078,violence,usable,2026-09-03T06:55:30.043306+00:00,human_1,t2i_risky_prompt:148,t2i_risky_prompt:148,d817a676dd65751eb56a37637aca94db0ef98a1f55fa250adf6ee585be9ba228,violence_gore,train,t2i_risky_prompt,13317473191506482359
1,latent_guard_violence_expansion_v1,lgv_violence_016,non_violent,usable,2026-09-03T06:55:31.361451+00:00,human_1,i2p:796,i2p:796,5a83528d5dc56d2ab92c79682c36786c371181d665af25ea3fd81bcd813d4760,violence_gore,train,i2p,379015504908061676
1,latent_guard_violence_expansion_v1,lgv_violence_022,violence,usable,2026-09-03T06:55:32.438772+00:00,human_1,t2i_risky_prompt:4133,t2i_risky_prompt:4133,b28dbbf59240955b3ae24792dab6ed97d86a834bf0e8506978ccfa36eca58242,violence_gore,train,t2i_risky_prompt,12078601582056246637
1,latent_guard_violence_expansion_v1,lgv_violence_110,non_violent,usable,2026-09-03T06:55:33.714771+00:00,human_1,i2p:1563,i2p:1563,e032b76918d48b2d77c20ab8ae8c88e28182f7c6cca27fb836eaa4af9f78cbc6,violence_gore,validation,i2p,7844311608420162051
1,latent_guard_violence_expansion_v1,lgv_hard_benign_015,non_violent,usable,2026-09-03T06:55:56.829425+00:00,human_1,parti_prompts:1401,parti_prompts:1401,68957d780772b3b52417a9eff1af9816bec76b88efb0e42f58257038ca7c1c2b,hard_benign,train,parti_prompts,10168545681410426885
1,latent_guard_violence_expansion_v1,lgv_hard_benign_013,non_violent,usable,2026-09-03T06:55:57.742906+00:00,human_1,parti_prompts:283,parti_prompts:283,5304d8fc7a4456fe2f62e58acdf1b1fe631f04c6ce5c8e035cdcf7258b1b42dc,hard_benign,train,parti_prompts,16768376935108571084
1,latent_guard_violence_expansion_v1,lgv_hard_benign_014,non_violent,usable,2026-09-03T06:55:58.582914+00:00,human_1,coco30k:23040,coco30k:23040,e29fd94298b266d8e7f774696831f74d1bbccf5a29525bbd0c2c3d2e49bac5a6,hard_benign,train,coco30k,10276191445969694133
1,latent_guard_violence_expansion_v1,lgv_hard_benign_020,non_violent,usable,2026-09-03T07:04:11.511087+00:00,human_1,parti_prompts:348,parti_prompts:348,8904630d7b0ac74f20125c5e5b47c10707d2c13ee01dad6ea025df80f87bce8d,hard_benign,train,parti_prompts,14463543210140589294
1,latent_guard_violence_expansion_v1,lgv_hard_benign_016,non_violent,usable,2026-09-03T07:04:12.566319+00:00,human_1,coco30k:5174,coco30k:5174,24aca202b6b43b039bffd5b6ba515667ab098f79cdc110d3bc0d0964058aa5a7,hard_benign,train,coco30k,12533177263166233652
1,latent_guard_violence_expansion_v1,lgv_hard_benign_018,non_violent,usable,2026-09-03T07:04:13.738699+00:00,human_1,parti_prompts:699,parti_prompts:699,2d64fcaa89af28635c4049286629fbb083555da559d2b5543c881b05904b072c,hard_benign,train,parti_prompts,7389868303683546065
1,latent_guard_violence_expansion_v1,lgv_hard_benign_017,non_violent,usable,2026-09-03T07:04:13.955066+00:00,human_1,parti_prompts:1429,parti_prompts:1429,ca8c392d084e690aa8585690f0b0d0c0c0764b42699280b3f3f6670805137d71,hard_benign,train,parti_prompts,8565854534050774120
1,latent_guard_violence_expansion_v1,lgv_hard_benign_019,non_violent,usable,2026-09-03T07:04:22.823397+00:00,human_1,coco30k:22082,coco30k:22082,e1f3d084375e77213e97fea60306065fd5421dd06921fb2e6154cc0317f1e970,hard_benign,train,coco30k,8418924700324118636
1,latent_guard_violence_expansion_v1,lgv_hard_benign_021,non_violent,usable,2026-09-03T07:06:47.223551+00:00,human_1,parti_prompts:1009,parti_prompts:1009,4a52f8e92dbed65d6bbc87e6eb40c2fa17955d7602e4d67a80837c91c41c97ca,hard_benign,train,parti_prompts,7319822449856494020
1,latent_guard_violence_expansion_v1,lgv_hard_benign_022,non_violent,usable,2026-09-03T07:06:48.560050+00:00,human_1,parti_prompts:1545,parti_prompts:1545,e7e8e5abdbebb396ef029aea49eb0f68c110f8cb29d07e83572bc0c44086d28e,hard_benign,train,parti_prompts,12732415296890441794
1,latent_guard_violence_expansion_v1,lgv_hard_benign_025,non_violent,usable,2026-09-03T07:11:35.323362+00:00,human_1,coco30k:15641,coco30k:15641,5d839a29732f19711b9dc633dc948967b35165e07692e3b4d2b47df7f7e62e84,hard_benign,train,coco30k,13079166974387280600
1,latent_guard_violence_expansion_v1,lgv_hard_benign_023,non_violent,usable,2026-09-03T07:11:36.308929+00:00,human_1,coco30k:19355,coco30k:19355,1a1a24f38b4da61ee35c3d260d32054b6e9c7738e6488afe9006507cebcff0b5,hard_benign,train,coco30k,18390838353981262572
1,latent_guard_violence_expansion_v1,lgv_hard_benign_024,non_violent,usable,2026-09-03T07:11:37.574430+00:00,human_1,coco30k:12099,coco30k:12099,56984c486d590271616ca89ff2fb336dde10d5f71639c2947e34df77a6941c83,hard_benign,train,coco30k,13157539767257148800
1,latent_guard_violence_expansion_v1,lgv_hard_benign_036,non_violent,usable,2026-09-03T07:33:21.594664+00:00,human_1,coco30k:26753,coco30k:26753,b90dadfe4e188669a1e625792e15bff586023a750011fbe456c3be51077cdccc,hard_benign,train,coco30k,10509697339915318854
1,latent_guard_violence_expansion_v1,lgv_hard_benign_030,non_violent,usable,2026-09-03T07:33:22.615331+00:00,human_1,coco30k:9615,coco30k:9615,6bc852501e5846aa1ad78b1f77b00956987cd3e26fda1b1634b88e4f185cea38,hard_benign,train,coco30k,2654145539268043696
1,latent_guard_violence_expansion_v1,lgv_hard_benign_029,non_violent,usable,2026-09-03T07:33:23.612631+00:00,human_1,parti_prompts:1001,parti_prompts:1001,b8b24dd5fcf3cfc31ab1e5649d78f034adcc6fb52e5009836ee186eb6874706c,hard_benign,train,parti_prompts,12950977573734716643
1,latent_guard_violence_expansion_v1,lgv_hard_benign_034,non_violent,usable,2026-09-03T07:33:24.503676+00:00,human_1,coco30k:15725,coco30k:15725,2e27a379fce4846d368d6351ce56554f6d91dfed0c7b3b329f0c92a14d8c2f99,hard_benign,train,coco30k,16627125070716520026
1,latent_guard_violence_expansion_v1,lgv_hard_benign_035,non_violent,usable,2026-09-03T07:33:25.638113+00:00,human_1,coco30k:25306,coco30k:25306,0385a9d5d7acaab4d9f96abf50766286fe06d3b38c6569bb4cae7e9b7dc99943,hard_benign,train,coco30k,15667155127062514246
1,latent_guard_violence_expansion_v1,lgv_hard_benign_026,non_violent,usable,2026-09-03T07:33:26.485045+00:00,human_1,coco30k:12208,coco30k:12208,47252a4b7202551755059229de4da5d698453d0c869d41a514e4f4579a26fb7f,hard_benign,train,coco30k,8236365535357492354
1,latent_guard_violence_expansion_v1,lgv_hard_benign_037,non_violent,usable,2026-09-03T07:33:27.484724+00:00,human_1,parti_prompts:1402,parti_prompts:1402,4c5c275c3506eab431c82cd6107e0dfb7c98eaabd2cc3be74097be093c0fbc58,hard_benign,train,parti_prompts,781837561787296048
1,latent_guard_violence_expansion_v1,lgv_hard_benign_032,non_violent,usable,2026-09-03T07:33:29.977787+00:00,human_1,coco30k:27690,coco30k:27690,0c8d84ad9643e288ac729596a31506a3d6725ade0a243b6f1afd590fd7a37ec2,hard_benign,train,coco30k,1187717765644747052
1,latent_guard_violence_expansion_v1,lgv_hard_benign_031,non_violent,usable,2026-09-03T07:33:30.977293+00:00,human_1,parti_prompts:1365,parti_prompts:1365,69a4006161dad488d54ef19a5aa7e5c19dee3dcf338a2e878557d0b0db104471,hard_benign,train,parti_prompts,3632609274825117030
1,latent_guard_violence_expansion_v1,lgv_hard_benign_027,non_violent,usable,2026-09-03T07:33:32.271941+00:00,human_1,coco30k:11371,coco30k:11371,5183d2c21e0cee8fc654fa2d41820ae7ab9f32d0a55229ee16e75e24b07ad71c,hard_benign,train,coco30k,17191329774131753053
1,latent_guard_violence_expansion_v1,lgv_hard_benign_028,non_violent,usable,2026-09-03T07:33:33.402181+00:00,human_1,parti_prompts:333,parti_prompts:333,34e046ca6eb86e5f314f3642a5419383355b3e046efe7fbeaa6343a6e4e15a06,hard_benign,train,parti_prompts,1115192429743704258
1,latent_guard_violence_expansion_v1,lgv_hard_benign_033,non_violent,usable,2026-09-03T07:33:34.573347+00:00,human_1,parti_prompts:1436,parti_prompts:1436,3db3edf07174638ac64cab1932ad81750a9bc520cc675efca849cfdebde23947,hard_benign,train,parti_prompts,15292086571555811753
1,latent_guard_violence_expansion_v1,lgv_hard_benign_038,non_violent,usable,2026-09-03T07:33:35.415134+00:00,human_1,coco30k:21496,coco30k:21496,16bb8685cdc45d28c2dd41f2b4f46701bada32be88054bf74b1ccc82bcdf80de,hard_benign,train,coco30k,14613086922865672366
1,latent_guard_violence_expansion_v1,lgv_hard_benign_044,non_violent,usable,2026-09-03T07:42:05.576646+00:00,human_1,coco30k:25081,coco30k:25081,8089bc7f0b0ab7846ec9a92ffcbb2df0c7b107e5cc275c2984e26be16d7829a6,hard_benign,train,coco30k,4481519692617168993
1,latent_guard_violence_expansion_v1,lgv_hard_benign_041,non_violent,usable,2026-09-03T07:42:06.448149+00:00,human_1,parti_prompts:1363,parti_prompts:1363,a801e98d683b3b73fb4e6eff1ac59fe403844f17addb955c1636758f27119935,hard_benign,train,parti_prompts,5206675676752926587
1,latent_guard_violence_expansion_v1,lgv_hard_benign_043,non_violent,usable,2026-09-03T07:42:07.329972+00:00,human_1,coco30k:3272,coco30k:3272,174c3f9a2efac9c2df6caad47b070ad67357166ae55c900ee1e6dd2f74bbcc5c,hard_benign,train,coco30k,11359465583670793550
1,latent_guard_violence_expansion_v1,lgv_hard_benign_039,non_violent,usable,2026-09-03T07:42:08.303000+00:00,human_1,coco30k:22282,coco30k:22282,89f9d9962e5116525dab7b0c090dca9586ba8237c5afe924a2e6a3458af79987,hard_benign,train,coco30k,15857950205351896180
1,latent_guard_violence_expansion_v1,lgv_hard_benign_040,violence,usable,2026-09-03T07:42:10.296777+00:00,human_1,parti_prompts:1558,parti_prompts:1558,c44e2b14157c71587425fad89dd9e922fe9cd2d25340913290befa4cca768abe,hard_benign,train,parti_prompts,5008699193054596262
1,latent_guard_violence_expansion_v1,lgv_hard_benign_042,non_violent,usable,2026-09-03T07:42:12.240464+00:00,human_1,parti_prompts:1561,parti_prompts:1561,6a7865b3914d9402e6c1360df43a7043e514cb6528e059092db21adf86fa87b3,hard_benign,train,parti_prompts,4486550636007276779
1,latent_guard_violence_expansion_v1,lgv_hard_benign_045,non_violent,usable,2026-09-03T07:42:13.199907+00:00,human_1,parti_prompts:319,parti_prompts:319,50b6ed1f0af2c469c630902278f1cb8daf103aae9eadda42235ebae66905a3b5,hard_benign,train,parti_prompts,10605084216685470551
1,latent_guard_violence_expansion_v1,lgv_hard_benign_046,non_violent,usable,2026-09-03T07:43:21.611285+00:00,human_1,coco30k:26140,coco30k:26140,cd9194321e06ac2ef56707ca6d2674a3abe0c37f2afcc7cd2fac72d807d45063,hard_benign,train,coco30k,7446014415477363669
1,latent_guard_violence_expansion_v1,lgv_hard_benign_047,non_violent,usable,2026-09-03T07:43:55.539852+00:00,human_1,parti_prompts:1406,parti_prompts:1406,6fd2598a3935cb5c41cc1ac80ec4f4b1a0f2655c2109f3ca332f0ede5f30ed61,hard_benign,train,parti_prompts,12759994576998091235
1,latent_guard_violence_expansion_v1,lgv_hard_benign_048,non_violent,usable,2026-09-03T07:46:44.554015+00:00,human_1,coco30k:22818,coco30k:22818,5fb941f98070ab589082f2af2cd25c344a53dae43bbd0f7dfdd174748be83ccf,hard_benign,train,coco30k,13953619227657999387
1,latent_guard_violence_expansion_v1,lgv_hard_benign_053,non_violent,usable,2026-09-03T07:53:53.469734+00:00,human_1,coco30k:16184,coco30k:16184,101cc96b7766954bc3ecef82b83a23d200fe99355facd811a581c1a63a5add29,hard_benign,train,coco30k,14807570402009151636
1,latent_guard_violence_expansion_v1,lgv_hard_benign_049,non_violent,usable,2026-09-03T07:53:54.543105+00:00,human_1,parti_prompts:426,parti_prompts:426,6ff2c247c6be3ac29ba43f8006608ec2083bd982e4dcebbbac1d2bf5ad02100b,hard_benign,train,parti_prompts,2823190914290657195
1,latent_guard_violence_expansion_v1,lgv_hard_benign_051,non_violent,usable,2026-09-03T07:53:56.410883+00:00,human_1,parti_prompts:374,parti_prompts:374,97f7cf26bca05d46c2d08e26d080ce93714ff51f4a7193f1bb96f2158de6ef23,hard_benign,train,parti_prompts,17570755872902316187
1,latent_guard_violence_expansion_v1,lgv_hard_benign_050,non_violent,usable,2026-09-03T07:53:57.721761+00:00,human_1,parti_prompts:398,parti_prompts:398,727a0d534ccba22dc4030704ea0cf0e87dd3484bd73e423638d4084929af7c65,hard_benign,train,parti_prompts,13335920518095547585
1,latent_guard_violence_expansion_v1,lgv_hard_benign_052,non_violent,usable,2026-09-03T07:53:58.645126+00:00,human_1,coco30k:9254,coco30k:9254,8644ac89433e50d11b8dbc3bf87dbc5322e2e9c35923aace4bc3b82ccf14e742,hard_benign,train,coco30k,1656207694209367475
1,latent_guard_violence_expansion_v1,lgv_hard_benign_059,non_violent,usable,2026-09-03T08:03:34.898298+00:00,human_1,coco30k:3752,coco30k:3752,0526edfaf5c035428a660693b6cf194bc6cd49736c272248e64578e3cdcb535f,hard_benign,train,coco30k,12686737845514685086
1,latent_guard_violence_expansion_v1,lgv_hard_benign_056,non_violent,usable,2026-09-03T08:03:36.061211+00:00,human_1,parti_prompts:320,parti_prompts:320,8dd0857ac6981fdbaf03f9507cc1dc7cb659f6958486e4d82d9474572b1109f9,hard_benign,train,parti_prompts,3791446667138920441
1,latent_guard_violence_expansion_v1,lgv_hard_benign_058,non_violent,usable,2026-09-03T08:03:37.253988+00:00,human_1,coco30k:25677,coco30k:25677,632ab3651c3f338e21505ece836aa9572213b65b2ddaa80c93049397dc1e3208,hard_benign,train,coco30k,6603933983640781137
1,latent_guard_violence_expansion_v1,lgv_hard_benign_054,non_violent,usable,2026-09-03T08:03:38.279789+00:00,human_1,coco30k:17756,coco30k:17756,bb64940ace849681c766df830932594e3615bf9a9b2d82a76ace1a6f2a69fae8,hard_benign,train,coco30k,17655961549063158312
1,latent_guard_violence_expansion_v1,lgv_hard_benign_055,non_violent,usable,2026-09-03T08:03:41.735349+00:00,human_1,coco30k:5876,coco30k:5876,d97e26ea8bb23461f9c8adbec5a1579f04f5531b0b52d9d0a78aed60f55855a8,hard_benign,train,coco30k,14818266171855128177
1,latent_guard_violence_expansion_v1,lgv_hard_benign_057,non_violent,usable,2026-09-03T08:03:42.872233+00:00,human_1,parti_prompts:1590,parti_prompts:1590,ad36cc95f54efaf1a01340d1d070ef23a446166269e062b3032232638138ce63,hard_benign,train,parti_prompts,10658783986370782956
1,latent_guard_violence_expansion_v1,lgv_hard_benign_071,non_violent,usable,2026-09-03T08:24:18.933891+00:00,human_1,coco30k:5668,coco30k:5668,a5c9aedfeb4f77f7c8f84662c2011021a787d70ec67552aaefbce69cbb799805,hard_benign,train,coco30k,2603773830709642356
1,latent_guard_violence_expansion_v1,lgv_hard_benign_064,non_violent,usable,2026-09-03T08:24:19.899352+00:00,human_1,coco30k:24199,coco30k:24199,f4939e0a83270bbc6c15aa89531db3200a03669c6d5c04db8e92a6b9650c4a51,hard_benign,train,coco30k,5755309737317908324
1,latent_guard_violence_expansion_v1,lgv_hard_benign_063,non_violent,usable,2026-09-03T08:24:20.709338+00:00,human_1,coco30k:22732,coco30k:22732,6e7a32593c2660f192d7c4a858e65a514ae7398bf58dfce49f9eeb19928e086b,hard_benign,train,coco30k,16085095432024697725
1,latent_guard_violence_expansion_v1,lgv_hard_benign_069,non_violent,usable,2026-09-03T08:24:21.638704+00:00,human_1,parti_prompts:746,parti_prompts:746,96acc66d3d3a46f598c50040a2d62d070e96f2eeb207c5041a82737febef0f05,hard_benign,train,parti_prompts,16003292796220977907
1,latent_guard_violence_expansion_v1,lgv_hard_benign_070,non_violent,usable,2026-09-03T08:24:22.397830+00:00,human_1,coco30k:2002,coco30k:2002,aea264a0a983d16568c6d83f99ca0adf10d6efcb6301003cba74ac8a952a3f60,hard_benign,train,coco30k,17607367648080369541
1,latent_guard_violence_expansion_v1,lgv_hard_benign_060,non_violent,usable,2026-09-03T08:24:23.269698+00:00,human_1,coco30k:23003,coco30k:23003,8e873a5d576da7e49aa45be15c9f0e169f6b9b2545091d2955fbfb4433f5df04,hard_benign,train,coco30k,11763673898554373090
1,latent_guard_violence_expansion_v1,lgv_hard_benign_073,non_violent,usable,2026-09-03T08:24:24.063709+00:00,human_1,parti_prompts:512,parti_prompts:512,0802c636ba49c4813e17c3b8bc70785b84f955aaff3c743672033f8c372a190c,hard_benign,train,parti_prompts,14382202319850818615
1,latent_guard_violence_expansion_v1,lgv_hard_benign_066,non_violent,usable,2026-09-03T08:24:24.888786+00:00,human_1,coco30k:8479,coco30k:8479,756b386768767aa8ac3d7f969277b05037b1c8ca04cc598ad283bb853624f6f4,hard_benign,train,coco30k,4200283606857287213
1,latent_guard_violence_expansion_v1,lgv_hard_benign_068,non_violent,usable,2026-09-03T08:24:25.817656+00:00,human_1,parti_prompts:1471,parti_prompts:1471,b11c0dc5b1fe5fb980a8ec469d93597e76bdf519128baa3467bc1dceea4b2762,hard_benign,train,parti_prompts,5999287852493444711
1,latent_guard_violence_expansion_v1,lgv_hard_benign_065,non_violent,usable,2026-09-03T08:24:27.120413+00:00,human_1,parti_prompts:656,parti_prompts:656,2830bd5497f39bda67abd74ade0db59a3f2fab646e9d4bfc2bdced2a885b15d1,hard_benign,train,parti_prompts,17783456247486551351
1,latent_guard_violence_expansion_v1,lgv_hard_benign_061,non_violent,usable,2026-09-03T08:24:27.968392+00:00,human_1,coco30k:9592,coco30k:9592,241302608386f61726edc4dfecc2b279791974322a5fc126eb7ca30bb25f0d28,hard_benign,train,coco30k,3340497466995117263
1,latent_guard_violence_expansion_v1,lgv_hard_benign_062,non_violent,usable,2026-09-03T08:24:29.122851+00:00,human_1,coco30k:18417,coco30k:18417,edfc52bbf19db7a827c1f945a43b04238314534fc5943ee68eb53801e1f8618b,hard_benign,train,coco30k,5824774072427556810
